Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
313463,Shoes,1,11.95,12-05-2019 17:41,"400 Jackson St, Seattle, WA 98101"
313464,Shoes,1,11.95,12-10-2019 19:17,"355 Maple St, Atlanta, GA 30301"
313465,Thermals,2,14.95,12/17/19 10:17,"111 4th St, Los Angeles, CA 90001"
313466,Track Pants,1,700,12-01-2019 20:18,"189 Center St, Atlanta, GA 30301"
313467,Wallets,1,3.84,12/28/19 14:11,"276 Meadow St, Boston, MA 02215"
313468,Sneakers,1,149.99,12/20/19 14:30,"687 12th St, New York City, NY 10001"
313469,Shorts,1,150,12/24/19 12:46,"366 Adams St, Austin, TX 73301"
313470,Suits,1,29.99,12/26/19 16:30,"718 Willow St, San Francisco, CA 94016"
313471,Formal Shoes,2,2.99,12/29/19 14:31,"201 Willow St, Dallas, TX 75001"
313472,Belts,1,99.99,12/27/19 23:46,"232 Madison St, Portland, OR 97035"
313473,Track Pants,1,700,12/17/19 07:53,"845 5th St, Dallas, TX 75001"
313474,Socks,1,11.99,12/16/19 10:36,"770 Wilson St, Los Angeles, CA 90001"
313475,Shoes,1,11.95,12/29/19 06:05,"465 Forest St, Los Angeles, CA 90001"
313476,Flip Flops,1,999.99,12/14/19 22:55,"821 Lakeview St, Boston, MA 02215"
313477,Sneakers,1,149.99,12/28/19 08:54,"586 North St, Boston, MA 02215"
313478,Formal Shoes,1,2.99,12/18/19 16:18,"269 West St, San Francisco, CA 94016"
313479,Shoes,1,11.95,12/19/19 23:33,"943 Cherry St, New York City, NY 10001"
Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
313480,Shoes,2,11.95,12/19/19 19:46,"539 Johnson St, Atlanta, GA 30301"
313481,Shoes,1,11.95,12/15/19 11:36,"238 10th St, New York City, NY 10001"
313482,Shorts,1,150,12-03-2019 22:04,"102 Center St, Austin, TX 73301"
313483,Wallets,1,3.84,12/24/19 10:25,"393 Elm St, Dallas, TX 75001"
313484,Formal Shoes,1,2.99,12/19/19 17:08,"588 Wilson St, Boston, MA 02215"
313485,Caps,1,379.99,12-02-2019 11:38,"353 1st St, Los Angeles, CA 90001"
313486,Thermals,1,14.95,12-07-2019 15:55,"565 Adams St, Los Angeles, CA 90001"
313487,Formal Shoes,1,2.99,12-01-2019 20:11,"728 Johnson St, San Francisco, CA 94016"
313488,Shoes,1,11.95,12-10-2019 14:21,"29.99 Lincoln St, Boston, MA 02215"
313489,Wallets,2,3.84,12/23/19 10:55,"876 Park St, Austin, TX 73301"
313490,Formal Shoes,1,2.99,12/16/19 22:26,"513 Willow St, Boston, MA 02215"
313490,Tshirts,1,10.99,12/16/19 22:26,"513 Willow St, Boston, MA 02215"
313491,Shoes,2,11.95,12/30/19 12:05,"898 9th St, New York City, NY 10001"
313492,Tshirts,1,10.99,12/17/19 14:55,"298 Lincoln St, Los Angeles, CA 90001"
313493,Flip Flops,1,999.99,12/15/19 22:23,"211 South St, Los Angeles, CA 90001"
313494,Flip Flops,1,999.99,12/23/19 07:54,"909 West St, New York City, NY 10001"
313495,Shoes,1,11.95,12/28/19 16:45,"245 Lincoln St, Dallas, TX 75001"
313496,Shoes,1,11.95,12/21/19 10:45,"947 Ridge St, Atlanta, GA 30301"
313497,Shoes,1,11.95,12/24/19 18:17,"488 Maple St, Boston, MA 02215"
313498,Socks,1,11.99,12/25/19 17:23,"269 5th St, San Francisco, CA 94016"
313499,Shoes,1,11.95,12/23/19 01:01,"90 12th St, Boston, MA 02215"
313500,Caps,1,379.99,12/17/19 13:24,"484 11th St, Dallas, TX 75001"
313501,Belts,1,99.99,12/19/19 20:47,"858 5th St, Seattle, WA 98101"
313502,Thermals,1,14.95,12-08-2019 13:04,"637 North St, San Francisco, CA 94016"
313503,Formal Shoes,1,2.99,12/26/19 08:19,"270 Dogwood St, New York City, NY 10001"
313504,Formal Shirts,1,29.99,12/22/19 15:24,"469 Chestnut St, Boston, MA 02215"
313505,Suits,1,29.99,12-04-2019 12:10,"293 Park St, San Francisco, CA 94016"
313506,Caps,1,379.99,12/29/19 14:47,"50 Chestnut St, New York City, NY 10001"
313507,Formal Shoes,1,2.99,12-12-2019 17:54,"28 Johnson St, Los Angeles, CA 90001"
313508,Thermals,1,14.95,12-09-2019 06:45,"730 14th St, Dallas, TX 75001"
313509,Socks,1,11.99,12-12-2019 22:31,"900 South St, San Francisco, CA 94016"
313510,Formal Shoes,1,2.99,12-09-2019 12:15,"377 12th St, San Francisco, CA 94016"
313511,Formal Shoes,2,2.99,12/29/19 19:01,"188 8th St, Los Angeles, CA 90001"
313512,Shorts,1,150,12/18/19 19:52,"494 Jackson St, Los Angeles, CA 90001"
313513,Thermals,1,14.95,12/23/19 04:19,"167 Highland St, Los Angeles, CA 90001"
313514,Tshirts,1,10.99,12-12-2019 14:02,"909 Maple St, Dallas, TX 75001"
313515,Wallets,1,3.84,12-04-2019 15:09,"91 Hill St, Portland, OR 97035"
313516,Jeans,1,29.99,12/14/19 12:15,"414 1st St, Boston, MA 02215"
313517,Shorts,1,150,12/30/19 15:20,"248 Lincoln St, Austin, TX 73301"
313518,Belts,1,99.99,12/18/19 22:23,"341 7th St, San Francisco, CA 94016"
313519,Thermals,1,14.95,12/17/19 12:33,"87 Dogwood St, Los Angeles, CA 90001"
313520,Wallets,1,3.84,12/20/19 13:46,"112 Lakeview St, New York City, NY 10001"
313521,Track Pants,1,700,12/31/19 19:55,"903 Jefferson St, Los Angeles, CA 90001"
313522,Wallets,1,3.84,12/28/19 20:34,"891 Adams St, Portland, OR 97035"
313523,Sneakers,1,149.99,12-04-2019 20:55,"200 Center St, San Francisco, CA 94016"
313523,Thermals,1,14.95,12-04-2019 20:55,"200 Center St, San Francisco, CA 94016"
313524,Sneakers,1,149.99,12/27/19 08:43,"54 Maple St, New York City, NY 10001"
313525,Formal Shoes,1,2.99,12-07-2019 14:32,"17 Washington St, Portland, OR 97035"
313526,Sneakers,1,149.99,12-07-2019 16:19,"541 Chestnut St, San Francisco, CA 94016"
313527,Suits,1,29.99,12-03-2019 14:15,"420 Park St, Boston, MA 02215"
313528,Shoes,2,11.95,12/29/19 19:36,"29 5th St, Seattle, WA 98101"
313529,Wallets,1,3.84,12-03-2019 06:15,"21 5th St, San Francisco, CA 94016"
313530,Shoes,1,11.95,12/29/19 20:13,"683 Center St, Boston, MA 02215"
313531,Belts,1,99.99,12-07-2019 20:47,"814 Walnut St, Los Angeles, CA 90001"
313532,Socks,1,11.99,12/26/19 20:36,"703 Spruce St, San Francisco, CA 94016"
313533,Shorts,1,150,12/18/19 13:35,"884 Adams St, Los Angeles, CA 90001"
313534,Track Pants,1,700,12-03-2019 12:14,"957 Hickory St, New York City, NY 10001"
313535,Suits,1,29.99,12-12-2019 13:36,"487 Cedar St, San Francisco, CA 94016"
313536,Caps,1,379.99,12-09-2019 00:20,"216 Elm St, Seattle, WA 98101"
313537,Deo,1,389.99,12-06-2019 11:51,"415 Jackson St, New York City, NY 10001"
313538,Flip Flops,1,999.99,12/29/19 22:29,"58 5th St, Boston, MA 02215"
313539,Deo,1,389.99,12/30/19 08:59,"93 Sunset St, San Francisco, CA 94016"
313540,Suits,1,29.99,12/24/19 13:37,"243 Wilson St, Los Angeles, CA 90001"
313541,Thermals,1,14.95,12/31/19 17:10,"835 1st St, Austin, TX 73301"
313541,Shoes,1,11.95,12/31/19 17:10,"835 1st St, Austin, TX 73301"
313542,Formal Shoes,1,2.99,12/26/19 21:45,"234 Highland St, Atlanta, GA 30301"
313543,Shoes,1,11.95,12/21/19 18:36,"630 Lincoln St, Portland, OR 97035"
313544,Jackets,1,300,12-06-2019 13:49,"409 Forest St, San Francisco, CA 94016"
313545,Shoes,1,11.95,12/25/19 23:01,"63 11th St, New York City, NY 10001"
313546,Wallets,2,3.84,12/25/19 13:22,"23 Willow St, Dallas, TX 75001"
313547,Deo,1,389.99,12/24/19 00:10,"836 Spruce St, New York City, NY 10001"
313548,Formal Shirts,1,29.99,12-10-2019 15:47,"521 7th St, San Francisco, CA 94016"
313549,Wallets,1,3.84,12/15/19 14:11,"670 7th St, Los Angeles, CA 90001"
313550,Shorts,1,150,12/26/19 11:18,"876 13th St, Dallas, TX 75001"
313551,Suits,1,29.99,12-12-2019 01:50,"20 Walnut St, San Francisco, CA 94016"
313552,Socks,1,11.99,12/17/19 19:01,"432 2nd St, San Francisco, CA 94016"
313553,Flip Flops,1,999.99,12-05-2019 08:42,"945 Hickory St, Los Angeles, CA 90001"
313554,Track Pants,1,700,12-09-2019 20:13,"144 Wilson St, Los Angeles, CA 90001"
313555,Shorts,1,150,12-03-2019 20:17,"930 Cherry St, San Francisco, CA 94016"
313556,Sunglasses,1,109.99,12/16/19 00:52,"426 Adams St, New York City, NY 10001"
313557,Socks,1,11.99,12/22/19 10:44,"949 Adams St, San Francisco, CA 94016"
313558,Shoes,1,11.95,12/19/19 18:38,"580 Hickory St, Boston, MA 02215"
313559,Thermals,1,14.95,12-10-2019 18:15,"962 Ridge St, New York City, NY 10001"
313560,Flip Flops,1,999.99,12-11-2019 19:12,"576 Hill St, Atlanta, GA 30301"
313561,Shorts,1,150,12/21/19 11:08,"349 River St, Los Angeles, CA 90001"
313562,Sneakers,1,149.99,12/28/19 19:56,"332 Highland St, San Francisco, CA 94016"
313563,Thermals,1,14.95,12/17/19 22:07,"523 Church St, New York City, NY 10001"
313564,Formal Shoes,3,2.99,12-02-2019 17:01,"20 West St, Los Angeles, CA 90001"
313565,Thermals,1,14.95,12/15/19 19:44,"13 12th St, Seattle, WA 98101"
313566,Sneakers,1,149.99,12-01-2019 23:53,"607 Main St, Dallas, TX 75001"
313567,Thermals,1,14.95,12-06-2019 20:16,"690 Jefferson St, Los Angeles, CA 90001"
313568,Suits,1,29.99,12-10-2019 10:37,"819 South St, New York City, NY 10001"
313569,Shorts,1,150,12/21/19 15:04,"652 River St, San Francisco, CA 94016"
313570,Wallets,1,3.84,12/25/19 23:43,"89 10th St, New York City, NY 10001"
313571,Caps,1,379.99,12/30/19 12:21,"86 14th St, Atlanta, GA 30301"
313572,Formal Shoes,2,2.99,12/31/19 11:31,"31 9th St, Portland, ME 04101"
313573,Socks,1,11.99,12/24/19 11:04,"867 Walnut St, San Francisco, CA 94016"
313574,Belts,1,99.99,12/21/19 13:03,"51 North St, Austin, TX 73301"
313575,Belts,1,99.99,12/16/19 16:44,"838 Lincoln St, Austin, TX 73301"
313576,Formal Shoes,1,2.99,12/16/19 10:36,"84 Madison St, Austin, TX 73301"
313577,Shoes,1,11.95,12-05-2019 14:08,"851 Sunset St, Dallas, TX 75001"
313578,Shorts,1,150,12/25/19 08:26,"281 Walnut St, San Francisco, CA 94016"
313579,Thermals,1,14.95,12/13/19 19:14,"307 Center St, San Francisco, CA 94016"
313580,Formal Shoes,2,2.99,12-12-2019 11:08,"787 7th St, Portland, OR 97035"
313581,Wallets,1,3.84,12/22/19 22:27,"406 Cherry St, San Francisco, CA 94016"
313582,Shoes,1,11.95,12/29/19 13:10,"440 Lakeview St, Dallas, TX 75001"
313583,Jackets,1,300,12-08-2019 17:00,"283 Adams St, San Francisco, CA 94016"
313584,Wallets,3,3.84,12/30/19 15:27,"120 South St, Seattle, WA 98101"
313585,Tshirts,1,10.99,12-04-2019 15:44,"747 South St, Atlanta, GA 30301"
313586,Formal Shoes,1,2.99,12/19/19 17:21,"54 Madison St, Seattle, WA 98101"
313587,Socks,1,11.99,12-03-2019 13:40,"568 Pine St, New York City, NY 10001"
313588,Formal Shoes,4,2.99,12/20/19 14:59,"701 Forest St, Portland, OR 97035"
313589,Thermals,1,14.95,12-11-2019 17:13,"287 1st St, San Francisco, CA 94016"
313590,Wallets,1,3.84,12/23/19 19:15,"861 Adams St, San Francisco, CA 94016"
313591,Formal Shoes,1,2.99,12/17/19 04:56,"14 Lakeview St, San Francisco, CA 94016"
313592,Track Pants,1,700,12-02-2019 21:53,"816 2nd St, Los Angeles, CA 90001"
313593,Caps,1,379.99,12-08-2019 15:17,"888 Hill St, Seattle, WA 98101"
313594,Formal Shoes,1,2.99,12-05-2019 09:11,"685 Elm St, Boston, MA 02215"
313595,Shorts,1,150,12/23/19 12:13,"910 12th St, New York City, NY 10001"
313596,Thermals,1,14.95,12-05-2019 13:45,"549 12th St, Los Angeles, CA 90001"
313597,Deo,1,389.99,12/14/19 14:24,"223 8th St, Austin, TX 73301"
313598,Thermals,1,14.95,12/14/19 10:39,"519 Wilson St, San Francisco, CA 94016"
313599,Formal Shoes,3,2.99,12/15/19 18:36,"727 7th St, New York City, NY 10001"
31329.99,Suits,1,29.99,12/23/19 19:30,"503 Cherry St, Dallas, TX 75001"
313601,Formal Shirts,1,29.99,12/16/19 06:51,"645 Lincoln St, Austin, TX 73301"
313602,Socks,1,11.99,12/14/19 20:51,"773 Maple St, San Francisco, CA 94016"
313603,Thermals,1,14.95,12/27/19 14:44,"254 West St, Atlanta, GA 30301"
313604,Shoes,1,11.95,12/20/19 13:49,"6 River St, San Francisco, CA 94016"
313605,Deo,1,389.99,12/26/19 20:02,"129 Lake St, Atlanta, GA 30301"
313606,Track Pants,1,700,12/16/19 10:23,"546 Adams St, New York City, NY 10001"
313607,Sneakers,1,149.99,12-03-2019 21:26,"106 Lincoln St, Boston, MA 02215"
313608,Sneakers,1,149.99,12/28/19 16:00,"799 Spruce St, Dallas, TX 75001"
313609,Socks,1,11.99,12-06-2019 20:43,"356 Johnson St, Portland, OR 97035"
313610,Shoes,1,11.95,12/28/19 10:46,"923 Lincoln St, Los Angeles, CA 90001"
313611,Shoes,1,11.95,12/19/19 21:21,"95 Jackson St, Seattle, WA 98101"
313612,Suits,1,29.99,12/22/19 16:40,"161 1st St, Atlanta, GA 30301"
313612,Belts,1,99.99,12/22/19 16:40,"161 1st St, Atlanta, GA 30301"
313613,Shorts,1,150,12/26/19 21:59,"444 Chestnut St, San Francisco, CA 94016"
313614,Caps,1,379.99,12/20/19 12:25,"43 River St, Austin, TX 73301"
313615,Caps,1,379.99,12/24/19 07:54,"563 Lincoln St, Portland, OR 97035"
313616,Shoes,2,11.95,12/30/19 07:06,"696 Park St, Los Angeles, CA 90001"
313617,Formal Shoes,1,2.99,12-08-2019 19:27,"195 Madison St, Los Angeles, CA 90001"
313618,Deo,1,389.99,12/13/19 13:20,"102 Cherry St, San Francisco, CA 94016"
313618,Wallets,1,3.84,12/13/19 13:20,"102 Cherry St, San Francisco, CA 94016"
313619,Belts,1,99.99,12/17/19 19:10,"229 Pine St, San Francisco, CA 94016"
313620,Wallets,1,3.84,12-12-2019 16:41,"646 South St, Portland, ME 04101"
313621,Deo,1,389.99,12-11-2019 18:05,"274 Sunset St, Dallas, TX 75001"
313622,Shorts,1,150,12-09-2019 16:56,"500 Church St, Seattle, WA 98101"
313623,Wallets,1,3.84,12-04-2019 08:56,"998 5th St, Boston, MA 02215"
313624,Wallets,3,3.84,12/14/19 12:40,"570 4th St, Atlanta, GA 30301"
313625,Tshirts,1,10.99,12/23/19 00:24,"545 Lakeview St, Atlanta, GA 30301"
313626,Thermals,1,14.95,12-03-2019 20:13,"141 10th St, San Francisco, CA 94016"
313627,Wallets,2,3.84,12-05-2019 16:27,"926 Park St, Atlanta, GA 30301"
313628,Shorts,1,150,12/20/19 18:05,"176 1st St, New York City, NY 10001"
313629,Thermals,1,14.95,12/17/19 15:29,"823 Park St, San Francisco, CA 94016"
313630,Belts,1,99.99,12/25/19 19:08,"877 11th St, San Francisco, CA 94016"
313631,Thermals,1,14.95,12/31/19 14:07,"18 Washington St, San Francisco, CA 94016"
313631,Jeans,1,29.99,12/31/19 14:07,"18 Washington St, San Francisco, CA 94016"
313632,Shorts,1,150,12-11-2019 16:11,"277 Washington St, Boston, MA 02215"
313633,Socks,1,11.99,12/13/19 14:09,"881 Adams St, San Francisco, CA 94016"
313634,Shoes,1,11.95,12/23/19 11:12,"714 5th St, San Francisco, CA 94016"
,,,,,
313635,Shorts,1,150,12/22/19 15:03,"818 Cherry St, Austin, TX 73301"
313636,Track Pants,1,700,12/30/19 17:40,"670 Elm St, Portland, OR 97035"
313636,Shorts,1,150,12/30/19 17:40,"670 Elm St, Portland, OR 97035"
313636,Socks,1,11.99,12/30/19 17:40,"670 Elm St, Portland, OR 97035"
313637,Socks,1,11.99,12/26/19 01:13,"514 Hickory St, Portland, OR 97035"
313638,Belts,1,99.99,12-03-2019 08:15,"917 6th St, Atlanta, GA 30301"
313639,Caps,1,379.99,12-08-2019 18:48,"8 Center St, San Francisco, CA 94016"
313640,Caps,1,379.99,12-09-2019 09:16,"670 Cherry St, San Francisco, CA 94016"
313641,Shoes,1,11.95,12/24/19 11:08,"392 Willow St, Los Angeles, CA 90001"
313642,Thermals,1,14.95,12/19/19 15:24,"352 Dogwood St, Dallas, TX 75001"
313643,Sneakers,1,149.99,12/15/19 13:48,"27 Maple St, Los Angeles, CA 90001"
313644,Socks,1,11.99,12/15/19 18:29,"674 Jefferson St, Seattle, WA 98101"
313645,Jackets,1,300,12/16/19 20:44,"844 Jackson St, San Francisco, CA 94016"
313646,Shorts,1,150,12-05-2019 16:46,"430 West St, San Francisco, CA 94016"
313647,Jackets,1,300,12/14/19 16:11,"389 5th St, New York City, NY 10001"
313648,Shorts,1,150,12-04-2019 21:08,"608 River St, New York City, NY 10001"
313649,Sneakers,1,149.99,12/13/19 18:21,"938 8th St, San Francisco, CA 94016"
313650,Thermals,1,14.95,12-09-2019 17:16,"416 West St, New York City, NY 10001"
313651,Caps,1,379.99,12-06-2019 16:14,"797 Cherry St, Portland, OR 97035"
313652,Thermals,1,14.95,12/20/19 19:39,"51 Jackson St, Portland, OR 97035"
313653,Belts,1,99.99,12/13/19 16:30,"947 Church St, San Francisco, CA 94016"
313654,Shorts,1,150,12/26/19 19:41,"444 West St, Los Angeles, CA 90001"
313655,Belts,1,99.99,12-11-2019 13:00,"225 Madison St, Austin, TX 73301"
313656,Shoes,2,11.95,12-01-2019 11:57,"898 Lake St, Los Angeles, CA 90001"
313657,Socks,1,11.99,12/28/19 20:05,"410 Sunset St, San Francisco, CA 94016"
313658,Watches,1,400,12-03-2019 21:57,"382 9th St, San Francisco, CA 94016"
313659,Thermals,1,14.95,12-05-2019 09:05,"328 Highland St, New York City, NY 10001"
313660,Formal Shoes,2,2.99,12/20/19 02:00,"759 Chestnut St, Seattle, WA 98101"
313661,Thermals,1,14.95,12-12-2019 08:06,"349 South St, New York City, NY 10001"
313662,Formal Shoes,1,2.99,12/18/19 12:47,"594 South St, Los Angeles, CA 90001"
313663,Wallets,1,3.84,12/25/19 15:22,"548 River St, Dallas, TX 75001"
313664,Shorts,1,150,12/21/19 20:37,"290 Cedar St, Portland, OR 97035"
313665,Wallets,1,3.84,12/15/19 08:54,"226 5th St, Portland, OR 97035"
313666,Track Pants,1,700,12-04-2019 13:46,"313 Highland St, Los Angeles, CA 90001"
313667,Sneakers,1,149.99,12-02-2019 11:46,"426 South St, New York City, NY 10001"
313668,Socks,1,11.99,12-01-2019 20:39,"449 7th St, Seattle, WA 98101"
313669,Sneakers,1,149.99,12-05-2019 20:37,"34 Center St, New York City, NY 10001"
313670,Formal Shoes,2,2.99,12/27/19 07:52,"101 West St, San Francisco, CA 94016"
313671,Shoes,1,11.95,12/29/19 13:39,"158 River St, Los Angeles, CA 90001"
313672,Formal Shoes,1,2.99,12-02-2019 16:00,"636 South St, Austin, TX 73301"
313673,Shorts,1,150,12/28/19 12:24,"206 10th St, Dallas, TX 75001"
313674,Sneakers,1,149.99,12/28/19 10:51,"727 9th St, San Francisco, CA 94016"
313675,Belts,1,99.99,12/16/19 14:40,"577 South St, Dallas, TX 75001"
313676,Shoes,1,11.95,12/14/19 22:36,"8 5th St, New York City, NY 10001"
313677,Socks,1,11.99,12/27/19 19:32,"249 12th St, New York City, NY 10001"
313678,Sneakers,1,149.99,12-07-2019 19:16,"686 Lakeview St, San Francisco, CA 94016"
313679,Formal Shoes,1,2.99,12-08-2019 12:22,"460 Maple St, Austin, TX 73301"
313680,Sunglasses,1,109.99,12/29/19 17:44,"440 10th St, Portland, ME 04101"
313681,Tshirts,1,10.99,12-04-2019 15:25,"160 Walnut St, Boston, MA 02215"
313682,Wallets,2,3.84,12/17/19 18:45,"110 Jackson St, Dallas, TX 75001"
313683,Suits,1,29.99,12/15/19 13:17,"439 Madison St, Los Angeles, CA 90001"
313684,Shoes,1,11.95,12-03-2019 23:45,"175 7th St, Los Angeles, CA 90001"
313685,Thermals,3,14.95,12/21/19 17:23,"908 Hill St, Boston, MA 02215"
313686,Shoes,1,11.95,12/14/19 13:49,"857 Elm St, San Francisco, CA 94016"
313687,Sneakers,1,149.99,12-12-2019 15:26,"254 Lake St, New York City, NY 10001"
313688,Deo,1,389.99,12/23/19 10:27,"665 Wilson St, Dallas, TX 75001"
313689,Shorts,1,150,12/27/19 20:02,"513 Park St, Portland, OR 97035"
313690,Sneakers,1,149.99,12/29/19 18:46,"377 5th St, Los Angeles, CA 90001"
313691,Socks,1,11.99,12/17/19 00:25,"467 Forest St, San Francisco, CA 94016"
313692,Flip Flops,1,999.99,12/17/19 11:36,"435 7th St, New York City, NY 10001"
313693,Sneakers,1,149.99,12/28/19 11:51,"807 Lakeview St, San Francisco, CA 94016"
313694,Wallets,3,3.84,12-12-2019 14:11,"695 13th St, Seattle, WA 98101"
313695,Jackets,1,300,12/24/19 12:30,"369 9th St, Portland, OR 97035"
313696,Tshirts,1,10.99,12-05-2019 19:26,"37 Jackson St, New York City, NY 10001"
313697,Socks,1,11.99,12/19/19 16:19,"257 Pine St, Los Angeles, CA 90001"
313698,Formal Shoes,1,2.99,12-04-2019 21:24,"284 Jefferson St, Atlanta, GA 30301"
313699,Tshirts,1,10.99,12/29/19 20:12,"284 Johnson St, Dallas, TX 75001"
313700,Deo,1,389.99,12/17/19 11:39,"20 Jefferson St, Los Angeles, CA 90001"
313701,Deo,1,389.99,12/16/19 15:50,"255 North St, New York City, NY 10001"
313702,Socks,1,11.99,12-07-2019 14:57,"965 12th St, San Francisco, CA 94016"
313703,Shoes,1,11.95,12-12-2019 12:41,"739 Washington St, Los Angeles, CA 90001"
313704,Formal Shoes,2,2.99,12/28/19 18:36,"980 Park St, New York City, NY 10001"
313705,Suits,1,29.99,12/21/19 15:24,"631 Lake St, Portland, OR 97035"
313706,Wallets,2,3.84,12-11-2019 19:50,"445 10th St, New York City, NY 10001"
313707,Thermals,1,14.95,12/15/19 14:57,"20 Lake St, Seattle, WA 98101"
313708,Shoes,1,11.95,12/19/19 13:52,"764 1st St, Portland, OR 97035"
313709,Shoes,1,11.95,12/20/19 20:46,"490 14th St, New York City, NY 10001"
313710,Wallets,1,3.84,12-04-2019 11:37,"343 West St, Los Angeles, CA 90001"
313711,Shorts,1,150,12/29/19 14:48,"993 Adams St, Austin, TX 73301"
313712,Track Pants,1,700,12-06-2019 20:43,"736 Cherry St, San Francisco, CA 94016"
313713,Caps,1,379.99,12/20/19 20:34,"35 Walnut St, Los Angeles, CA 90001"
313714,Formal Shoes,1,2.99,12-06-2019 00:36,"734 Ridge St, New York City, NY 10001"
313715,Shoes,1,11.95,12/29/19 08:41,"985 Jefferson St, Atlanta, GA 30301"
313716,Shorts,1,150,12/20/19 20:56,"238 Adams St, Los Angeles, CA 90001"
313717,Wallets,2,3.84,12/30/19 00:40,"950 Meadow St, New York City, NY 10001"
313718,Thermals,1,14.95,12-04-2019 11:43,"343 Hill St, Dallas, TX 75001"
313719,Caps,1,379.99,12-07-2019 00:34,"613 Washington St, Austin, TX 73301"
313720,Thermals,1,14.95,12-03-2019 14:23,"143 North St, Atlanta, GA 30301"
313721,Shoes,1,11.95,12/18/19 16:20,"34 Lake St, San Francisco, CA 94016"
313722,Shoes,1,11.95,12-07-2019 16:12,"747 Willow St, Portland, OR 97035"
313723,Wallets,1,3.84,12/25/19 07:53,"639 Meadow St, San Francisco, CA 94016"
313724,Socks,1,11.99,12-06-2019 08:08,"1 2nd St, Atlanta, GA 30301"
313725,Socks,1,11.99,12-07-2019 21:04,"643 Church St, New York City, NY 10001"
313726,Deo,1,389.99,12/29/19 23:51,"427 Pine St, New York City, NY 10001"
313727,Shorts,1,150,12/27/19 14:36,"862 Elm St, San Francisco, CA 94016"
313728,Socks,1,11.99,12/28/19 14:40,"872 7th St, New York City, NY 10001"
313728,Socks,1,11.99,12/28/19 14:40,"872 7th St, New York City, NY 10001"
313729,Formal Shoes,1,2.99,12-08-2019 13:10,"30 Johnson St, Dallas, TX 75001"
313730,Socks,1,11.99,12-07-2019 09:12,"681 11th St, San Francisco, CA 94016"
313731,Thermals,1,14.95,12/13/19 14:54,"929 9th St, Portland, OR 97035"
313732,Shorts,1,150,12-05-2019 15:21,"878 5th St, Boston, MA 02215"
313733,Shoes,1,11.95,12-10-2019 11:29,"835 Walnut St, Los Angeles, CA 90001"
313734,Wallets,1,3.84,12-04-2019 17:40,"977 Hickory St, Portland, ME 04101"
313735,Jackets,1,300,12-08-2019 07:08,"767 Johnson St, San Francisco, CA 94016"
313736,Shoes,1,11.95,12/13/19 14:34,"876 11th St, Atlanta, GA 30301"
313737,Wallets,1,3.84,12-12-2019 15:09,"273 Cherry St, Los Angeles, CA 90001"
313738,Shoes,2,11.95,12/31/19 16:32,"982 Adams St, New York City, NY 10001"
313739,Jackets,1,300,12/30/19 13:55,"149 Jefferson St, Los Angeles, CA 90001"
313740,Belts,1,99.99,12-07-2019 07:03,"857 Park St, Boston, MA 02215"
313741,Formal Shoes,2,2.99,12/15/19 11:15,"675 Elm St, New York City, NY 10001"
313742,Thermals,1,14.95,12/16/19 16:41,"257 Madison St, Austin, TX 73301"
313743,Tshirts,1,10.99,12-10-2019 15:15,"934 6th St, Seattle, WA 98101"
313744,Sunglasses,1,109.99,12/21/19 18:52,"2 North St, San Francisco, CA 94016"
313745,Belts,1,99.99,12-12-2019 21:02,"669 10th St, San Francisco, CA 94016"
313746,Thermals,1,14.95,12/25/19 10:27,"996 13th St, San Francisco, CA 94016"
313747,Sneakers,1,149.99,12-04-2019 10:14,"874 Cedar St, New York City, NY 10001"
313748,Jackets,1,300,12/24/19 18:27,"211 2nd St, Seattle, WA 98101"
313749,Belts,1,99.99,12-05-2019 19:37,"798 2nd St, Atlanta, GA 30301"
313750,Track Pants,1,700,12/29/19 00:55,"758 14th St, Seattle, WA 98101"
313750,Thermals,1,14.95,12/29/19 00:55,"758 14th St, Seattle, WA 98101"
313751,Jackets,1,300,12-09-2019 09:04,"132 South St, Boston, MA 02215"
313752,Belts,1,99.99,12-11-2019 11:30,"157 Chestnut St, San Francisco, CA 94016"
313753,Jackets,1,300,12/14/19 00:44,"278 Adams St, Seattle, WA 98101"
313754,Sunglasses,1,109.99,12-09-2019 13:13,"963 1st St, Dallas, TX 75001"
313755,Track Pants,1,700,12/27/19 23:27,"125 Jackson St, San Francisco, CA 94016"
313756,Belts,1,99.99,12/13/19 16:41,"245 9th St, Portland, OR 97035"
313757,Belts,1,99.99,12/30/19 12:13,"798 Church St, Portland, OR 97035"
313758,Sneakers,1,149.99,12-08-2019 18:15,"559 6th St, San Francisco, CA 94016"
313759,Flip Flops,1,999.99,12/25/19 22:07,"70 4th St, Dallas, TX 75001"
313760,Socks,1,11.99,12/31/19 21:04,"517 Spruce St, Los Angeles, CA 90001"
313761,Belts,1,99.99,12/15/19 22:51,"252 Wilson St, San Francisco, CA 94016"
313762,Wallets,1,3.84,12/19/19 20:40,"327 2nd St, Los Angeles, CA 90001"
313763,Tshirts,1,10.99,12/21/19 10:40,"271 Lake St, Los Angeles, CA 90001"
313764,Formal Shoes,2,2.99,12-02-2019 19:02,"246 Lake St, Los Angeles, CA 90001"
313765,Shoes,1,11.95,12/13/19 10:45,"226 Maple St, Dallas, TX 75001"
